4467, -0.589, -0.163, -9.445, -0.004, 0.011, -0.006
4570, -0.596, -0.153, -9.421, -0.005, 0.011, -0.005
4673, -0.603, -0.148, -9.436, -0.005, 0.012, -0.006
4776, -0.599, -0.151, -9.443, -0.004, 0.012, -0.005
4879, -0.611, -0.146, -9.436, -0.004, 0.011, -0.005
4982, -0.589, -0.156, -9.433, -0.004, 0.011, -0.006
5085, -0.603, -0.156, -9.445, -0.005, 0.011, -0.005
5188, -0.599, -0.141, -9.440, -0.004, 0.012, -0.006
5291, -0.599, -0.151, -9.419, -0.004, 0.011, -0.006
5394, -0.601, -0.158, -9.438, -0.004, 0.011, -0.006
5497, -0.594, -0.151, -9.424, -0.004, 0.012, -0.005
5600, -0.606, -0.153, -9.440, -0.004, 0.012, -0.005
5703, -0.599, -0.156, -9.450, -0.005, 0.011, -0.006
5806, -0.596, -0.151, -9.445, -0.004, 0.011, -0.006
5909, -0.606, -0.151, -9.436, -0.004, 0.011, -0.006
6012, -0.591, -0.151, -9.428, -0.004, 0.012, -0.005
6115, -0.599, -0.163, -9.443, -0.004, 0.011, -0.006
6218, -0.608, -0.151, -9.443, -0.004, 0.011, -0.006
6321, -0.582, -0.148, -9.438, -0.004, 0.011, -0.006
6424, -0.591, -0.151, -9.426, -0.004, 0.011, -0.006
6527, -0.596, -0.151, -9.436, -0.005, 0.011, -0.005
6630, -0.606, -0.165, -9.438, -0.005, 0.011, -0.006
6733, -0.606, -0.160, -9.438, -0.005, 0.011, -0.006
6836, -0.601, -0.144, -9.436, -0.004, 0.011, -0.005
6939, -0.601, -0.165, -9.440, -0.005, 0.011, -0.006
7042, -0.594, -0.153, -9.436, -0.004, 0.012, -0.005
7145, -0.603, -0.156, -9.421, -0.004, 0.012, -0.006
7248, -0.596, -0.151, -9.450, -0.004, 0.012, -0.006
7351, -0.606, -0.160, -9.438, -0.005, 0.012, -0.006
7454, -0.594, -0.151, -9.440, -0.005, 0.012, -0.006
7557, -0.591, -0.168, -9.455, -0.004, 0.011, -0.006
7660, -0.596, -0.156, -9.433, -0.005, 0.011, -0.005
7763, -0.599, -0.151, -9.440, -0.005, 0.011, -0.006
7866, -0.596, -0.165, -9.443, -0.004, 0.011, -0.006
7969, -0.603, -0.146, -9.426, -0.005, 0.011, -0.006
8072, -0.608, -0.158, -9.438, -0.005, 0.011, -0.006
8175, -0.601, -0.158, -9.436, -0.004, 0.011, -0.006
8278, -0.606, -0.151, -9.436, -0.004, 0.012, -0.006
8381, -0.606, -0.158, -9.448, -0.004, 0.012, -0.006
8484, -0.596, -0.163, -9.445, -0.004, 0.011, -0.005
8587, -0.596, -0.148, -9.433, -0.005, 0.011, -0.006
8690, -0.599, -0.160, -9.445, -0.004, 0.011, -0.006
8793, -0.599, -0.151, -9.440, -0.004, 0.011, -0.006
8896, -0.601, -0.156, -9.438, -0.004, 0.012, -0.005
8999, -0.603, -0.151, -9.426, -0.004, 0.011, -0.005
9102, -0.599, -0.146, -9.445, -0.005, 0.011, -0.006
9205, -0.601, -0.146, -9.438, -0.004, 0.011, -0.006
9308, -0.596, -0.158, -9.445, -0.004, 0.011, -0.006
9411, -0.608, -0.153, -9.433, -0.004, 0.012, -0.006
9514, -0.603, -0.158, -9.438, -0.004, 0.012, -0.006
9617, -0.594, -0.153, -9.431, -0.004, 0.012, -0.005
9720, -0.591, -0.158, -9.440, -0.004, 0.012, -0.005
9823, -0.594, -0.163, -9.438, -0.004, 0.012, -0.006
9926, -0.591, -0.158, -9.440, -0.004, 0.012, -0.006
10029, -0.591, -0.160, -9.433, -0.004, 0.011, -0.006
10132, -0.599, -0.163, -9.440, -0.004, 0.012, -0.006
10235, -0.599, -0.136, -9.440, -0.005, 0.012, -0.006
10338, -0.589, -0.153, -9.428, -0.005, 0.011, -0.006
10441, -0.599, -0.139, -9.448, -0.004, 0.012, -0.006
10544, -0.603, -0.156, -9.426, -0.004, 0.011, -0.006
10647, -0.599, -0.146, -9.448, -0.005, 0.012, -0.006
10750, -0.603, -0.148, -9.421, -0.004, 0.011, -0.006
10853, -0.601, -0.156, -9.440, -0.004, 0.012, -0.006
10956, -0.599, -0.158, -9.443, -0.004, 0.012, -0.006
11059, -0.596, -0.141, -9.431, -0.004, 0.012, -0.006
11162, -0.591, -0.156, -9.455, -0.004, 0.012, -0.006
11265, -0.596, -0.156, -9.438, -0.005, 0.012, -0.005
11368, -0.611, -0.136, -9.424, -0.004, 0.011, -0.006
11471, -0.601, -0.160, -9.433, -0.004, 0.012, -0.006
11574, -0.611, -0.151, -9.440, -0.004, 0.011, -0.006
11677, -0.587, -0.151, -9.443, -0.004, 0.011, -0.006
11780, -0.606, -0.158, -9.440, -0.004, 0.011, -0.006
11883, -0.596, -0.144, -9.448, -0.004, 0.011, -0.006
11986, -0.594, -0.163, -9.445, -0.004, 0.011, -0.006
12089, -0.591, -0.151, -9.448, -0.005, 0.011, -0.006
12192, -0.601, -0.170, -9.440, -0.005, 0.011, -0.006
12295, -0.591, -0.146, -9.428, -0.005, 0.011, -0.007
12398, -0.603, -0.146, -9.440, -0.005, 0.010, -0.005
12501, -0.601, -0.156, -9.448, -0.005, 0.010, -0.006
12604, -0.594, -0.146, -9.452, -0.005, 0.010, -0.006
12707, -0.618, -0.132, -9.436, -0.005, 0.009, -0.007
12810, -0.618, -0.115, -9.433, -0.004, 0.012, -0.006
12913, -0.599, -0.148, -9.457, -0.004, 0.011, -0.005
13016, -0.594, -0.156, -9.450, -0.005, 0.011, -0.006
13119, -0.606, -0.156, -9.433, -0.004, 0.011, -0.006
13222, -0.613, -0.151, -9.426, -0.005, 0.011, -0.005
13325, -0.608, -0.151, -9.436, -0.004, 0.011, -0.006
13428, -0.599, -0.151, -9.438, -0.004, 0.011, -0.006
13531, -0.606, -0.146, -9.457, -0.005, 0.011, -0.005
13634, -0.603, -0.148, -9.436, -0.004, 0.011, -0.005
13737, -0.599, -0.153, -9.448, -0.005, 0.011, -0.005
13840, -0.606, -0.148, -9.428, -0.004, 0.011, -0.006
13943, -0.611, -0.153, -9.433, -0.004, 0.012, -0.006
14046, -0.606, -0.153, -9.438, -0.004, 0.011, -0.006
14149, -0.599, -0.156, -9.443, -0.004, 0.012, -0.006
14252, -0.599, -0.146, -9.438, -0.004, 0.012, -0.005
14355, -0.606, -0.151, -9.455, -0.005, 0.011, -0.006
14458, -0.606, -0.144, -9.440, -0.004, 0.012, -0.006
14561, -0.611, -0.153, -9.452, -0.004, 0.011, -0.005
14664, -0.601, -0.146, -9.452, -0.004, 0.011, -0.005
14767, -0.611, -0.146, -9.438, -0.004, 0.011, -0.005
14870, -0.608, -0.146, -9.436, -0.004, 0.012, -0.005
14973, -0.611, -0.153, -9.445, -0.004, 0.012, -0.006
15076, -0.603, -0.156, -9.445, -0.004, 0.012, -0.006
15179, -0.599, -0.146, -9.426, -0.004, 0.011, -0.006
15282, -0.606, -0.146, -9.438, -0.004, 0.011, -0.006
15385, -0.603, -0.151, -9.448, -0.004, 0.012, -0.006
15488, -0.613, -0.146, -9.438, -0.005, 0.012, -0.005
15591, -0.606, -0.141, -9.440, -0.005, 0.011, -0.005
15694, -0.613, -0.156, -9.443, -0.004, 0.011, -0.005
15797, -0.608, -0.144, -9.445, -0.005, 0.011, -0.005
15900, -0.608, -0.134, -9.462, -0.004, 0.012, -0.005
16003, -0.608, -0.151, -9.457, -0.005, 0.012, -0.005
16106, -0.615, -0.139, -9.431, -0.004, 0.012, -0.005
16209, -0.601, -0.156, -9.440, -0.004, 0.012, -0.006
16312, -0.596, -0.148, -9.445, -0.004, 0.011, -0.005
16415, -0.608, -0.153, -9.443, -0.004, 0.012, -0.006
16518, -0.611, -0.153, -9.445, -0.004, 0.011, -0.006
16621, -0.603, -0.148, -9.426, -0.005, 0.011, -0.006
16724, -0.611, -0.144, -9.457, -0.004, 0.012, -0.006
16827, -0.606, -0.148, -9.440, -0.004, 0.012, -0.006
16930, -0.608, -0.139, -9.433, -0.005, 0.011, -0.006
17033, -0.608, -0.156, -9.448, -0.004, 0.011, -0.006
17136, -0.603, -0.144, -9.450, -0.004, 0.011, -0.005
17239, -0.611, -0.153, -9.438, -0.005, 0.012, -0.006
17342, -0.606, -0.148, -9.440, -0.004, 0.011, -0.006
17445, -0.603, -0.148, -9.443, -0.005, 0.012, -0.006
17548, -0.606, -0.141, -9.438, -0.004, 0.011, -0.005
17651, -0.608, -0.151, -9.445, -0.004, 0.011, -0.006
17754, -0.601, -0.156, -9.445, -0.004, 0.011, -0.005
17857, -0.606, -0.156, -9.445, -0.005, 0.011, -0.005
17960, -0.603, -0.153, -9.443, -0.004, 0.012, -0.006
18063, -0.620, -0.146, -9.450, -0.004, 0.011, -0.005
18166, -0.608, -0.151, -9.448, -0.004, 0.011, -0.006
18269, -0.608, -0.158, -9.440, -0.005, 0.012, -0.005
18372, -0.603, -0.153, -9.443, -0.004, 0.011, -0.006
18475, -0.608, -0.151, -9.445, -0.004, 0.011, -0.006
18578, -0.603, -0.146, -9.443, -0.004, 0.011, -0.006
18681, -0.596, -0.136, -9.445, -0.005, 0.012, -0.006
18784, -0.601, -0.156, -9.438, -0.004, 0.012, -0.005
18887, -0.615, -0.136, -9.448, -0.005, 0.011, -0.005
18990, -0.611, -0.144, -9.450, -0.004, 0.012, -0.005
19093, -0.611, -0.160, -9.438, -0.004, 0.012, -0.006
19196, -0.606, -0.144, -9.448, -0.004, 0.012, -0.005
19299, -0.608, -0.144, -9.438, -0.004, 0.011, -0.006
19402, -0.599, -0.148, -9.436, -0.005, 0.012, -0.006
19505, -0.606, -0.148, -9.445, -0.004, 0.011, -0.005
19608, -0.613, -0.148, -9.445, -0.004, 0.012, -0.006
19711, -0.608, -0.148, -9.426, -0.005, 0.011, -0.006
19814, -0.599, -0.153, -9.443, -0.005, 0.012, -0.006
19917, -0.618, -0.151, -9.440, -0.005, 0.012, -0.005
20020, -0.603, -0.153, -9.445, -0.004, 0.012, -0.006
20123, -0.606, -0.148, -9.438, -0.005, 0.011, -0.005
20226, -0.608, -0.148, -9.450, -0.004, 0.011, -0.006
20329, -0.606, -0.139, -9.436, -0.004, 0.011, -0.005
20432, -0.606, -0.144, -9.445, -0.004, 0.012, -0.006
20535, -0.608, -0.148, -9.448, -0.005, 0.012, -0.005
20638, -0.599, -0.144, -9.438, -0.004, 0.012, -0.005
20741, -0.606, -0.146, -9.431, -0.004, 0.011, -0.006
20844, -0.608, -0.148, -9.452, -0.004, 0.011, -0.005
20947, -0.603, -0.146, -9.438, -0.005, 0.011, -0.006
21050, -0.615, -0.148, -9.448, -0.004, 0.012, -0.006
21153, -0.608, -0.158, -9.433, -0.004, 0.011, -0.006
21256, -0.596, -0.144, -9.445, -0.004, 0.011, -0.006
21359, -0.606, -0.151, -9.443, -0.004, 0.011, -0.006
21462, -0.608, -0.151, -9.448, -0.004, 0.012, -0.005
21565, -0.606, -0.158, -9.455, -0.004, 0.011, -0.005
21668, -0.596, -0.153, -9.445, -0.004, 0.011, -0.005
21771, -0.608, -0.146, -9.438, -0.004, 0.011, -0.006
21874, -0.594, -0.153, -9.452, -0.004, 0.011, -0.005
21977, -0.606, -0.139, -9.433, -0.004, 0.011, -0.005
22080, -0.601, -0.144, -9.440, -0.004, 0.012, -0.005
22183, -0.606, -0.158, -9.445, -0.004, 0.011, -0.006
22286, -0.601, -0.144, -9.452, -0.004, 0.012, -0.005
22389, -0.603, -0.151, -9.443, -0.004, 0.012, -0.005
22492, -0.613, -0.160, -9.448, -0.005, 0.012, -0.005
22595, -0.606, -0.136, -9.443, -0.005, 0.012, -0.005
22698, -0.613, -0.148, -9.440, -0.004, 0.012, -0.005
22801, -0.611, -0.153, -9.452, -0.004, 0.012, -0.005
22904, -0.606, -0.139, -9.450, -0.004, 0.012, -0.006
23007, -0.606, -0.153, -9.440, -0.005, 0.011, -0.006
23110, -0.606, -0.144, -9.436, -0.004, 0.011, -0.005
23213, -0.606, -0.148, -9.438, -0.004, 0.012, -0.006
23316, -0.608, -0.151, -9.438, -0.004, 0.011, -0.006
23419, -0.611, -0.146, -9.436, -0.004, 0.011, -0.005
23522, -0.606, -0.158, -9.428, -0.004, 0.011, -0.006
23625, -0.606, -0.148, -9.440, -0.005, 0.012, -0.006
23728, -0.601, -0.144, -9.431, -0.004, 0.012, -0.005
23831, -0.596, -0.146, -9.448, -0.004, 0.012, -0.006
23934, -0.608, -0.148, -9.445, -0.004, 0.011, -0.005
24037, -0.608, -0.153, -9.440, -0.004, 0.012, -0.006
24140, -0.608, -0.148, -9.440, -0.004, 0.011, -0.006
24243, -0.611, -0.141, -9.445, -0.004, 0.011, -0.006
24346, -0.601, -0.141, -9.438, -0.005, 0.011, -0.005
24449, -0.603, -0.151, -9.443, -0.004, 0.011, -0.006
24552, -0.603, -0.148, -9.448, -0.004, 0.011, -0.006
24655, -0.606, -0.146, -9.445, -0.004, 0.011, -0.006
24758, -0.608, -0.146, -9.452, -0.004, 0.012, -0.006
24861, -0.611, -0.144, -9.443, -0.004, 0.012, -0.006
24964, -0.601, -0.148, -9.462, -0.004, 0.011, -0.005
25067, -0.606, -0.144, -9.457, -0.005, 0.012, -0.006
25170, -0.608, -0.151, -9.457, -0.004, 0.012, -0.006
25273, -0.608, -0.148, -9.436, -0.004, 0.011, -0.005
25376, -0.601, -0.148, -9.445, -0.004, 0.012, -0.005
25479, -0.613, -0.148, -9.448, -0.004, 0.011, -0.005
25582, -0.606, -0.153, -9.452, -0.005, 0.011, -0.005
25685, -0.606, -0.146, -9.450, -0.004, 0.011, -0.006
25788, -0.603, -0.148, -9.452, -0.004, 0.012, -0.005
25891, -0.608, -0.151, -9.433, -0.004, 0.011, -0.005
25994, -0.606, -0.146, -9.440, -0.005, 0.012, -0.005
26097, -0.613, -0.151, -9.452, -0.004, 0.011, -0.005
26200, -0.603, -0.151, -9.450, -0.004, 0.012, -0.006
26303, -0.608, -0.146, -9.436, -0.004, 0.012, -0.006
26406, -0.599, -0.153, -9.436, -0.005, 0.011, -0.005
26509, -0.611, -0.146, -9.448, -0.005, 0.012, -0.006
26612, -0.608, -0.151, -9.445, -0.004, 0.012, -0.006
26715, -0.611, -0.144, -9.445, -0.004, 0.011, -0.006
26818, -0.601, -0.139, -9.452, -0.004, 0.012, -0.005
26921, -0.611, -0.156, -9.455, -0.004, 0.012, -0.006
27024, -0.611, -0.148, -9.436, -0.005, 0.011, -0.005
27127, -0.603, -0.146, -9.436, -0.004, 0.011, -0.005
27230, -0.606, -0.151, -9.438, -0.004, 0.012, -0.005
27333, -0.613, -0.146, -9.440, -0.004, 0.011, -0.005
27436, -0.601, -0.153, -9.452, -0.004, 0.012, -0.006
27539, -0.601, -0.160, -9.438, -0.005, 0.012, -0.006
27642, -0.611, -0.146, -9.436, -0.005, 0.011, -0.005
27745, -0.596, -0.144, -9.445, -0.004, 0.012, -0.006
27848, -0.606, -0.151, -9.455, -0.004, 0.011, -0.006
27951, -0.603, -0.148, -9.448, -0.005, 0.013, -0.006
28054, -0.606, -0.148, -9.440, -0.004, 0.012, -0.006
28157, -0.603, -0.141, -9.459, -0.004, 0.012, -0.006
28260, -0.608, -0.151, -9.440, -0.004, 0.011, -0.006
28363, -0.608, -0.156, -9.443, -0.004, 0.012, -0.005
28466, -0.601, -0.153, -9.448, -0.004, 0.012, -0.006
28569, -0.625, -0.091, -9.443, -0.004, 0.011, -0.006
28672, -0.613, -0.117, -9.450, -0.005, 0.012, -0.006
28775, -0.603, -0.139, -9.443, -0.005, 0.012, -0.006
28878, -0.601, -0.160, -9.436, -0.004, 0.012, -0.006
28981, -0.608, -0.148, -9.452, -0.005, 0.012, -0.005
29084, -0.606, -0.139, -9.436, -0.004, 0.012, -0.005
29187, -0.599, -0.158, -9.440, -0.004, 0.012, -0.005
29290, -0.606, -0.148, -9.433, -0.004, 0.011, -0.005
29393, -0.601, -0.146, -9.440, -0.005, 0.011, -0.006
29496, -0.611, -0.144, -9.452, -0.004, 0.011, -0.006
29599, -0.603, -0.144, -9.443, -0.004, 0.011, -0.006
29702, -0.596, -0.148, -9.452, -0.004, 0.011, -0.006
29805, -0.596, -0.144, -9.455, -0.004, 0.011, -0.005
29908, -0.599, -0.146, -9.428, -0.005, 0.012, -0.005
30011, -0.608, -0.156, -9.455, -0.005, 0.012, -0.006
30114, -0.608, -0.148, -9.452, -0.005, 0.012, -0.005
30217, -0.603, -0.146, -9.459, -0.005, 0.012, -0.006
30320, -0.611, -0.148, -9.448, -0.004, 0.012, -0.006
30423, -0.599, -0.158, -9.448, -0.004, 0.012, -0.006
30526, -0.599, -0.151, -9.457, -0.004, 0.012, -0.006
30629, -0.611, -0.158, -9.438, -0.004, 0.012, -0.006
30732, -0.603, -0.146, -9.440, -0.005, 0.012, -0.005
30835, -0.608, -0.158, -9.433, -0.004, 0.011, -0.006
30938, -0.606, -0.156, -9.448, -0.005, 0.011, -0.005
31041, -0.608, -0.144, -9.450, -0.005, 0.012, -0.005
31144, -0.603, -0.158, -9.450, -0.005, 0.012, -0.006
31247, -0.606, -0.153, -9.443, -0.005, 0.011, -0.005
31350, -0.606, -0.153, -9.455, -0.005, 0.011, -0.005
31453, -0.603, -0.146, -9.452, -0.004, 0.012, -0.006
31556, -0.599, -0.146, -9.438, -0.005, 0.012, -0.005
31659, -0.601, -0.139, -9.445, -0.004, 0.012, -0.005
31762, -0.606, -0.151, -9.452, -0.004, 0.011, -0.005
31865, -0.603, -0.151, -9.433, -0.004, 0.012, -0.006
31968, -0.608, -0.146, -9.448, -0.004, 0.011, -0.005
32071, -0.603, -0.146, -9.445, -0.004, 0.011, -0.005
32174, -0.601, -0.148, -9.464, -0.004, 0.012, -0.006
32277, -0.596, -0.158, -9.440, -0.004, 0.011, -0.005
32380, -0.603, -0.144, -9.445, -0.004, 0.011, -0.006
32483, -0.606, -0.144, -9.448, -0.004, 0.012, -0.006
32586, -0.601, -0.151, -9.455, -0.004, 0.012, -0.005
32689, -0.599, -0.144, -9.455, -0.005, 0.011, -0.005
32792, -0.603, -0.151, -9.445, -0.004, 0.012, -0.006
32895, -0.601, -0.151, -9.445, -0.004, 0.011, -0.005
32998, -0.606, -0.144, -9.445, -0.004, 0.011, -0.006
33101, -0.603, -0.141, -9.450, -0.004, 0.011, -0.006
33204, -0.603, -0.151, -9.440, -0.005, 0.011, -0.005
33307, -0.603, -0.153, -9.445, -0.004, 0.012, -0.006
33410, -0.608, -0.148, -9.445, -0.005, 0.012, -0.005
33513, -0.606, -0.141, -9.445, -0.005, 0.011, -0.006
33616, -0.603, -0.148, -9.440, -0.005, 0.012, -0.006
33719, -0.596, -0.146, -9.445, -0.005, 0.012, -0.005
33822, -0.596, -0.153, -9.448, -0.004, 0.012, -0.005
33925, -0.608, -0.153, -9.467, -0.004, 0.012, -0.005
34028, -0.599, -0.151, -9.448, -0.005, 0.012, -0.005
34131, -0.601, -0.144, -9.445, -0.005, 0.011, -0.006
34234, -0.594, -0.148, -9.440, -0.004, 0.012, -0.006
34337, -0.599, -0.139, -9.443, -0.004, 0.011, -0.006
34440, -0.601, -0.144, -9.436, -0.004, 0.012, -0.006
34543, -0.603, -0.153, -9.440, -0.004, 0.012, -0.006
34646, -0.601, -0.148, -9.438, -0.005, 0.011, -0.005
34749, -0.603, -0.148, -9.462, -0.004, 0.012, -0.005
34852, -0.603, -0.148, -9.448, -0.005, 0.011, -0.005
34955, -0.603, -0.141, -9.457, -0.005, 0.011, -0.006
35058, -0.599, -0.156, -9.457, -0.004, 0.012, -0.006
35161, -0.599, -0.141, -9.450, -0.005, 0.012, -0.005
35264, -0.603, -0.144, -9.445, -0.005, 0.012, -0.006
35367, -0.608, -0.153, -9.452, -0.004, 0.011, -0.006
35470, -0.599, -0.139, -9.440, -0.005, 0.012, -0.005
35573, -0.601, -0.153, -9.448, -0.004, 0.011, -0.006
35676, -0.613, -0.139, -9.455, -0.004, 0.012, -0.005
35779, -0.594, -0.141, -9.443, -0.005, 0.011, -0.005
35882, -0.608, -0.156, -9.462, -0.004, 0.012, -0.005
35985, -0.608, -0.146, -9.459, -0.005, 0.011, -0.005
36088, -0.615, -0.146, -9.443, -0.004, 0.011, -0.006
36191, -0.596, -0.153, -9.452, -0.004, 0.011, -0.006
36294, -0.599, -0.148, -9.445, -0.005, 0.011, -0.005
36397, -0.606, -0.139, -9.450, -0.005, 0.012, -0.006
36500, -0.601, -0.146, -9.445, -0.004, 0.012, -0.005
36603, -0.599, -0.141, -9.443, -0.005, 0.012, -0.006
36706, -0.599, -0.144, -9.433, -0.004, 0.011, -0.006
36809, -0.601, -0.153, -9.445, -0.005, 0.011, -0.005
36912, -0.601, -0.151, -9.450, -0.004, 0.012, -0.006
37015, -0.596, -0.156, -9.457, -0.005, 0.011, -0.005
37118, -0.601, -0.144, -9.450, -0.005, 0.012, -0.006
37221, -0.606, -0.144, -9.452, -0.005, 0.012, -0.005
37324, -0.603, -0.153, -9.445, -0.004, 0.011, -0.005
37427, -0.606, -0.144, -9.448, -0.004, 0.011, -0.005
37530, -0.596, -0.136, -9.448, -0.004, 0.012, -0.005
37633, -0.611, -0.148, -9.450, -0.005, 0.011, -0.005
37736, -0.601, -0.146, -9.448, -0.004, 0.012, -0.006
37839, -0.603, -0.148, -9.443, -0.004, 0.011, -0.006
37942, -0.603, -0.146, -9.452, -0.005, 0.012, -0.005
38045, -0.591, -0.136, -9.443, -0.004, 0.012, -0.006
38148, -0.606, -0.158, -9.438, -0.005, 0.011, -0.006
38251, -0.603, -0.141, -9.448, -0.004, 0.011, -0.005
38354, -0.596, -0.141, -9.443, -0.004, 0.012, -0.005
38457, -0.596, -0.141, -9.445, -0.005, 0.011, -0.006
38560, -0.596, -0.141, -9.450, -0.005, 0.012, -0.005
38663, -0.601, -0.144, -9.443, -0.005, 0.012, -0.005
38766, -0.615, -0.141, -9.452, -0.005, 0.011, -0.005
38869, -0.599, -0.136, -9.452, -0.004, 0.011, -0.006
38972, -0.608, -0.148, -9.457, -0.004, 0.011, -0.006
39075, -0.608, -0.151, -9.464, -0.004, 0.012, -0.005
39178, -0.603, -0.146, -9.457, -0.004, 0.012, -0.005
39281, -0.606, -0.151, -9.452, -0.004, 0.012, -0.006
39384, -0.606, -0.148, -9.440, -0.004, 0.012, -0.005
39487, -0.606, -0.153, -9.445, -0.005, 0.012, -0.006
39590, -0.606, -0.141, -9.445, -0.005, 0.012, -0.006
39693, -0.615, -0.139, -9.445, -0.005, 0.012, -0.005
39796, -0.603, -0.153, -9.452, -0.004, 0.012, -0.006
39899, -0.608, -0.146, -9.445, -0.004, 0.012, -0.005
40002, -0.601, -0.146, -9.443, -0.004, 0.012, -0.006
40105, -0.601, -0.156, -9.457, -0.004, 0.012, -0.006
40208, -0.603, -0.141, -9.445, -0.004, 0.012, -0.006
40311, -0.608, -0.148, -9.452, -0.004, 0.012, -0.005
40414, -0.608, -0.153, -9.450, -0.004, 0.011, -0.005
40517, -0.596, -0.144, -9.450, -0.005, 0.012, -0.005
40620, -0.615, -0.151, -9.452, -0.005, 0.012, -0.005
40723, -0.611, -0.148, -9.452, -0.005, 0.012, -0.006
40826, -0.603, -0.141, -9.431, -0.005, 0.012, -0.005
40929, -0.601, -0.158, -9.450, -0.004, 0.011, -0.005
41032, -0.601, -0.144, -9.448, -0.004, 0.011, -0.005
41135, -0.611, -0.141, -9.450, -0.004, 0.011, -0.006
41238, -0.606, -0.148, -9.443, -0.005, 0.012, -0.006
41341, -0.601, -0.144, -9.433, -0.004, 0.012, -0.006
41444, -0.601, -0.146, -9.438, -0.005, 0.012, -0.006
41547, -0.606, -0.144, -9.452, -0.004, 0.012, -0.006
41650, -0.606, -0.139, -9.438, -0.004, 0.011, -0.006
41753, -0.596, -0.156, -9.452, -0.004, 0.011, -0.006
41856, -0.603, -0.146, -9.455, -0.004, 0.012, -0.005
41959, -0.601, -0.148, -9.436, -0.004, 0.011, -0.005
42062, -0.608, -0.156, -9.459, -0.004, 0.011, -0.005
42165, -0.606, -0.151, -9.452, -0.004, 0.012, -0.005
42268, -0.613, -0.144, -9.455, -0.005, 0.011, -0.006
42371, -0.603, -0.148, -9.443, -0.005, 0.012, -0.005
42474, -0.599, -0.151, -9.440, -0.004, 0.012, -0.005
42577, -0.603, -0.136, -9.450, -0.004, 0.012, -0.006
42680, -0.601, -0.151, -9.448, -0.005, 0.012, -0.005
42783, -0.599, -0.151, -9.450, -0.004, 0.012, -0.005
42886, -0.608, -0.148, -9.457, -0.004, 0.012, -0.005
42989, -0.594, -0.148, -9.445, -0.005, 0.012, -0.005
43092, -0.611, -0.144, -9.457, -0.004, 0.012, -0.005
